Date,Predicted Bike Sharing
6,4.95131760333598
6,33.96322699407528
6,84.01530542043177
6,210.07877980307165
6,133.996684629806
6,62.95001012217572
6,66.84973625398362
6,59.063525007709075
6,73.05086725664725
6,50.056250168110296
6,72.0689286310181
6,87.01324777379834
6,186.9268333840983
6,123.01552030763767
6,95.02491590588788
6,51.06892588913699
6,39.102142453419475
6,35.993435405718365
6,15.035786311000539
7,24.71867100968438
7,15.913993902086345
7,15.963114419061364
7,6.97532381586585
7,0.9666419031611571
7,5.026388795553469
7,2.0169629578597723
7,8.967845909541817
7,15.02625065494006
7,20.032982984119876
7,61.0490129058995
7,62.01471783907377
7,98.03026821033455
7,102.02724130559248
7,95.08739912721536
7,74.05082950240481
7,76.08383914781334
7,69.07037787432449
7,55.08011222208026
7,29.89910880653069
7,27.935847738974175
7,37.02411369366223
7,33.985388824085064
7,22.16197429485343
8,25.071182291183266
8,12.065404025999026
8,11.064409306681931
8,4.117693657936634
8,1.1035151696303842
8,1.045982099895163
8,1.0128884209230589
8,6.013119121651611
8,10.115695377255435
8,19.10028510509827
8,49.03740900547535
8,49.06321698851674
8,83.04551435298963
8,75.0847760675314
8,72.06152575036594
8,82.08269014662646
8,92.0436517629504
8,62.05938696870042
8,47.997027044289396
8,41.1853434216365
8,38.20383378484702
8,20.075453089809596
8,14.48289323823207
8,6.869257055968149
9,5.085511836452897
9,1.1044699371954798
9,3.1377213170832645
9,1.0824224927869268
9,2.951808887246748
9,3.0899772685993803
9,31.003728352048128
9,77.01968872239071
9,188.0261762672955
9,93.99603589802601
9,31.032665475838826
9,30.036438924553288
9,52.057729053514464
9,54.051704663978285
9,47.07795663097009
9,45.04248212623412
9,74.06202917036651
9,177.96918585642254
9,154.93103757496908
9,95.04467208999385
9,74.14062283216732
9,38.15796677895267
9,24.08107887213955
9,18.2190001068181
10,11.984284852419773
10,3.1380423232960664
10,3.114272564905945
10,6.060090722815001
10,26.997629376032577
10,99.01488299357965
10,217.03744345911048
10,130.01365880044563
10,54.021121320911575
10,35.04465036688181
10,57.02204647243002
10,52.05678063549978
10,63.0435490444426
10,47.07124920177341
10,76.0603636245404
10,136.00548811916315
10,95.00936141809261
10,51.14643665866231
10,32.06744149024832
10,20.167913395087027
10,29.00916785851333
10,19.10057626674781
11,7.089853476733776
11,6.070704580003435
11,1.0465670603171857
11,5.059554743288402
11,16.03829517828253
11,53.980986655371154
11,128.0153121217428
11,80.98222659145355
11,39.017237418481294
11,35.058055288685
11,55.03197369869923
11,49.01968574971335
11,44.03464379819488
11,49.04396808900795
11,68.06841802442881
11,138.92418676493986
11,136.95245353239272
11,83.02449829632923
11,56.04949280663666
11,57.20888872806053
11,33.024798333157676
11,20.030990585238353
12,7.04986692939021
12,1.9968395380823174
12,2.0419250429142797
12,3.0866997526517
12,4.076893664677796
12,3.044014313884166
12,27.993598649479146
12,71.93984212424162
12,202.05412124462032
12,138.97060285501135
12,38.01315153039192
12,37.040922465996424
12,52.030970226575924
12,82.98397812539321
12,42.059739714071384
12,60.064498921328735
12,78.01414918393264
12,161.9254766512484
12,143.94641553063155
12,98.99734171122647
12,64.04317465501892
12,40.11953304914687
12,30.068873854636603
12,15.016372120436987
13,13.862866322219778
13,4.970421022210795
13,0.926623978578369
13,0.9567124635842359
13,8.008041089590282
13,16.984931094657735
13,69.94536957783747
13,157.99145468147907
13,116.9289818818434
13,44.04022970065109
13,53.05231989790916
13,61.004444559566956
13,77.00582932404583
13,64.04575077126961
13,68.08158580731718
13,90.00631814723964
13,158.92736926524066
13,138.97770169958744
13,92.03130077164529
13,68.04329922088148
13,52.038659739085226
13,36.00251484754831
13,26.95544828628838
14,27.824722988040737
14,19.801219548046305
14,12.023939193003349
14,8.008713673371647
14,5.003374309920737
14,1.058591648055254
14,2.957252180348635
14,9.979419953220752
14,23.02147792388965
14,33.052710268346736
14,59.02208399014657
14,71.97131363787862
14,89.12927930623427
14,101.08673359119254
14,118.07193889365229
14,129.14500035723268
14,128.07907272918396
14,83.04604008858676
14,84.05759882201872
14,74.0287562413379
14,40.945949862369886
14,57.050210786283614
14,26.029342225750746
14,43.99100139166684
15,39.08795452086815
15,23.07739422217472
15,16.08087956943688
15,14.991672897125888
15,1.107788225479453
15,1.9088588297655937
15,1.0083030739267334
15,3.031128554353791
15,18.136339178565223
15,32.05814965317907
15,79.0795361376488
15,93.14971631109505
15,104.1820099852945
15,117.94965895054871
15,91.08746648988719
15,113.23553407852651
15,99.00064630835864
15,104.99067724027903
15,66.97831807368793
15,60.9176652448495
15,56.975380337240864
15,27.78452568799122
15,20.995512919662424
15,18.264098893785924
16,17.033371668731306
16,16.045213474384443
16,8.082628516796515
16,2.1228144203279466
16,3.0486263167536025
16,0.9409166088611773
16,5.041065927901532
16,12.948165567375165
16,33.04698547118887
16,47.0407772128944
16,57.0715723474921
16,64.0629030112787
16,80.08774718030936
16,93.07954092417411
16,86.06313273469107
16,92.94358703687531
16,82.07290891702537
16,71.08400080100986
16,92.08557277021555
16,60.05251160214661
16,32.944668294302716
16,26.856233276518864
16,13.196553017270068
16,4.38772584238103
17,2.9066112703863993
17,22.073483184785196
17,28.027679806491083
17,35.029262954744766
17,61.04447163015177
17,124.97072822892821
17,132.9663303195175
17,99.02131754152201
17,83.04651069464255
17,41.16850843273983
17,33.157196412105634
17,20.134015977864856
18,2.980013682919415
18,7.0232591275198635
18,2.983418949355819
18,1.970491528136844
18,7.109181694813406
18,32.01058957178739
18,89.9998033456914
18,197.06261598315973
18,108.99320557518341
18,47.03161390257349
18,52.07303559226856
18,70.05347726516571
18,78.10007067898476
18,75.08742329604279
18,82.05063511887894
18,104.08957363067717
18,196.97486622032335
18,160.97295225636663
18,112.03165111753468
18,76.06545708144442
18,59.033556895660126
18,59.00421825309617
18,28.023006224528835
19,13.001209055817059
19,5.034696743939614
19,1.9988637772610165
19,1.0421340628826716
19,1.0273363162064415
19,6.047306464528125
19,34.99294409601876
19,100.97182525894205
19,249.06105128622096
19,142.9814902221192
19,56.99706454260002
19,68.01981466873427
19,84.02865647909293
19,98.06759883758706
19,81.0361723159112
19,70.08021670896059
19,91.06018134965585
19,214.96122842725424
19,184.8718326807271
19,151.98749325073322
19,125.97812037260034
19,57.05011959964347
19,56.09543957912265
19,30.899641555430833
20,20.74493310186658
20,5.964845583310405
20,1.858552302602547
20,0.8941052758903387
20,0.9417105673445882
20,5.015630351946555
20,26.99436566157164
20,67.96164575980394
20,217.06286434533104
20,166.00891154944344
20,63.02725181609234
20,59.03821696557458
20,78.06197389400222
20,73.03978888879938
20,62.04453026047403
20,65.02552415163478
20,96.94782766391542
20,160.97137451118158
20,119.94217431437693
20,96.00253349772622
20,53.0470426681857
20,41.09978809949226
20,33.970572542291876
20,27.032284752946573
21,12.97670768812468
21,12.025296465363368
21,11.042145668730864
21,7.030418821842993
21,3.0178375665863584
21,2.0701148404877525
21,8.065977330990581
21,27.018477007702288
21,40.029912171011226
21,53.0071503369793
21,63.01142249043066
21,70.07276303428836
21,84.09691776375455
21,75.10437632192361
21,103.06308573731216
21,83.105263906938
21,67.08631670227683
21,54.04511252515545
21,59.06332560993916
21,45.070311359673376
21,39.053862400865555
21,29.83998441923148
21,32.93688366424533
22,22.074019936482543
22,13.072320611399489
22,18.074837657099526
22,5.026989294192653
22,3.068177352713744
22,1.0079557903863254
22,1.8683804267978577
22,19.035969013011297
22,28.038501589745977
22,58.07157811213048
22,99.0787755625645
22,116.04080414803202
22,87.06249512932504
22,110.02830992619118
22,77.00610058335818
22,65.00603773826525
22,55.01002675574588
22,48.98426042344154
22,49.9768776898641
22,35.017673854503315
22,24.735116321207123
22,27.848108577507354
22,20.647159150104553
23,7.079703812642158
23,1.1176788736091
23,1.074162354212615
23,1.0430479138263034
23,5.1308558263358535
23,15.096280441504774
23,84.02414495842768
23,177.03315190348644
23,102.01699652606557
23,40.03096530549792
23,46.04992470220503
23,63.01921205406384
23,60.058546890071874
23,45.05040588455963
23,57.02104461434138
23,70.06645759169234
23,183.98723234891196
23,153.01429692441644
23,106.05292090846335
23,81.08222112068441
23,58.984675774391654
23,34.9928927825749
23,23.92340959470226
24,9.03728674201464
24,5.142457574099746
24,2.1078924130942145
24,1.011776188580178
24,9.046286291311372
24,36.02034667622511
24,108.04972209355424
24,238.05257243522811
24,144.04189718396492
24,55.05885995106023
24,61.058762257812
24,106.00920872578916
24,92.98135816072129
24,68.04032515180407
24,83.9630043230537
24,116.10141349355088
24,222.03327711099712
24,224.9932584100635
24,146.07664668612944
24,119.07644941584277
24,44.972244267835535
24,52.99646826545213
24,40.019653191532186
25,17.017762856718154
25,5.062772219233549
25,10.082886197691968
25,0.9744234129997094
25,8.152722116167425
25,30.010614328406536
25,71.98071257659893
25,58.00742703508574
25,28.049395487634804
25,41.06203309572537
25,48.06149723474512
25,47.0652001528734
25,36.04507009981871
25,43.05135657840148
25,36.05317728633529
25,25.982040554835237
26,24.007015196285863
26,84.02554947914254
26,104.02221259413422
26,79.06418879091358
26,59.05914265697611
26,38.050250525498264
26,27.11841071356454
26,16.226450633563125
27,8.968276930536177
27,2.8634137978856016
27,1.9011425446982892
27,0.9388444483307141
27,3.966701419949337
27,15.996188398057907
27,59.97909123423722
27,156.99235855680206
27,100.96682151034052
27,48.98275740398998
27,30.020298519863793
27,29.03951633451141
27,31.033491944975232
27,38.04967651328118
27,41.05772429593266
27,80.10983337946985
27,148.94103854278973
27,109.00277965700126
27,89.05690051029474
27,62.05566698399187
27,58.07087303690777
27,26.04850974802969
27,23.044000483600833
28,27.806905897684626
28,19.86941180035281
28,14.986270838374866
28,8.019605921424883
28,2.997972908706818
28,2.052785698968865
28,4.9468451000147535
28,34.05050628559323
28,34.029707160731995
28,55.0389537843542
28,64.03323494006654
28,78.10305508316605
28,65.09652092373322
28,99.07048102730555
28,120.11841325520781
28,107.10389906833674
28,91.11030954689623
28,68.08434821191301
28,58.075714129964375
28,43.08137682592243
28,36.05065407233311
28,31.92300457471165
28,32.938710560732886
29,33.09455982375799
29,29.077425231921055
29,11.088018950111836
29,8.083119618063495
29,1.0665149842111952
29,3.1655012564629077
29,3.143114415777971
29,12.042836790524042
29,38.07195613949992
29,64.10623525638289
29,59.06099663958297
29,97.09471553961605
29,84.05275937664818
29,122.05343179373465
29,109.09537685343824
29,123.04138093382453
29,77.08542917393083
29,65.0177801216975
29,54.96628303362755
29,33.00431509793345
29,27.947015518859246
29,20.998497534158094
29,20.56153705063886
30,7.110511421443721
30,6.983603446746611
30,1.0877871341412733
30,2.085581622314563
30,2.089432423152816
30,8.087483655069937
30,37.0080933630276
30,72.00867162001578
30,185.0310486149744
30,112.001135789824
30,68.98661224985462
30,48.033578679579605
30,68.05608554087264
30,54.043235780266954
30,85.99247046792733
30,44.03276773405841
30,86.02618147643516
30,160.9672942013321
30,155.94256238771538
30,111.04151076048791
30,78.02342749039514
30,56.008059729515786
30,34.1728581872
30,16.881487790561046
31,8.040712801424302
31,3.0131209825965657
31,2.009795963667303
31,1.9812078906968988
31,3.0309217960328176
31,22.013624091319862
31,52.007427412716844
31,135.04886043468366
31,116.05098148134843
31,47.02314349445725
31,51.043533466456786
31,55.0467330301518
31,52.06872570630715
31,54.0858320342277
31,52.04811024266713
31,64.06839917603145
31,175.99192803019906
31,167.96488349090367
31,108.03255736690294
31,74.0872321597355
31,64.13154127340638
31,35.94712944670094
31,15.992535723142652
32,1.881225341462199
32,2.9027600741108435
32,3.9573452242386558
32,0.9102156645269945
32,0.9223402433027619
32,2.9815554332991
32,18.02734004720103
32,48.98952703401212
32,155.05528262946655
32,123.05236170192828
32,61.02668818760365
32,52.07225388601931
32,64.04129108454303
32,75.03416530150155
32,63.0615255170983
32,76.10216176535262
32,103.07784863500034
32,189.99717096435694
32,181.96862422076623
32,91.03998631585989
32,75.07771826050592
32,63.07194671223067
32,39.96473616420114
32,31.845657806628132
33,11.993194945763726
33,5.012619440447401
33,1.9383431742235566
33,0.9838420034884008
33,1.9400508775691752
33,38.97184986193497
33,86.98468676598279
33,188.05726044591194
33,133.0280814994304
33,52.006036140000845
33,64.0683640028631
33,68.99630020627086
33,51.0485977558195
33,47.0617522308591
33,60.052052602867306
33,78.04621872778984
33,174.93720010745898
33,146.93522400441032
33,96.0372317466222
33,108.99718451817279
33,54.07671806076608
33,41.009974759156194
33,37.97382890784321
34,12.906407155060325
34,6.85556797742877
34,0.7847377704770748
34,0.817731851273366
34,6.917573028319587
34,28.001176626243712
34,86.96501525522974
34,220.07850392838378
34,126.99029764881179
34,51.02838815710909
34,64.0110813851324
34,86.02675544346577
34,82.0516591520249
34,91.10836284210207
34,90.05496573845369
34,99.03787672761005
34,204.97873713232644
34,154.9297797736026
34,102.99039251024845
34,71.05209652982568
34,43.0499573415279
34,46.05886471710714
34,30.867350471345386
35,38.88728692118255
35,17.87625846640321
35,16.95433701086783
35,10.995060002447152
35,7.921038016871642
35,8.93953617260578
35,3.823272174251989
35,3.820272213586218
35,10.032783014471313
35,20.072013947950666
35,34.06553718564509
35,47.0351699606331
35,52.09410050258153
35,72.10940050286126
35,55.09045590771393
35,60.08984496057088
35,71.11210345393123
35,78.08780415846653
35,83.05537140907325
35,84.10343423009643
35,69.13569527042179
35,56.11241231463961
35,45.079976974610176
35,59.0532462973965
36,39.10217373136646
36,44.09801557679472
36,20.086253857056782
36,13.044902511542826
36,2.0079858689766867
36,1.0183408558519358
36,1.057042079289347
36,8.095668537375639
36,23.074404691592335
36,45.047564284561176
36,89.02350901471507
36,117.03533568435783
36,174.04261355241022
36,182.041126821592
36,161.00740201713313
36,182.04517597320626
36,157.05202784597412
36,120.93672888477799
36,78.01301566308821
36,21.096292912105127
36,25.900087801220877
36,26.9021111727465
36,62.01840047112052
36,29.91590277830373
37,15.023182141280625
37,5.028537124099154
37,3.001031353499216
37,0.9400718927871208
37,1.9989243917838815
37,10.073546736279633
37,30.05276855444598
37,95.05890883158712
37,230.06927417621137
37,118.05067077226636
37,55.08899877551831
37,47.001365831681284
37,66.08596605152961
37,64.05809220461354
37,60.059131023883516
37,50.06546446184332
37,114.07403151410328
37,216.03326529615424
37,175.00556013740828
37,128.03434357538782
37,88.10583929940238
37,78.10469858361688
37,37.01276466435996
37,24.74599009070313
38,10.134215311954216
38,4.023762761368996
38,1.9802354584496316
38,0.9802585823232701
38,2.9791305715955185
38,1.924578266274144
38,39.01723895685376
38,100.05078394003273
38,243.06174975641756
38,135.04558437972008
38,48.0466373775548
38,50.02110201540777
38,65.01405661097024
38,50.026023631644826
38,64.03985809299233
38,51.03911013792384
38,83.03567454371344
38,175.9668536484769
38,151.92213130624827
38,101.0004003904706
38,56.0374638822704
38,53.95921721670568
38,29.076441882495168
38,11.671391474770605
39,16.878011114671576
39,7.0537881632980275
39,3.008759810107521
39,1.99709831670763
39,7.012712666978892
39,42.978185141922026
39,99.03717081852395
39,199.04614310485073
39,123.02434413384867
39,59.0648907753093
39,41.0108017333162
39,61.02216765761275
39,69.01034093363239
39,58.030232752233616
39,64.0264151478463
39,79.0572450168775
39,165.96899737195264
39,169.91186760990593
39,88.01265503563864
39,84.01652416993701
39,83.03878663009918
39,45.99958949305939
39,36.97264231629297
40,15.913134872461699
40,6.904637953551136
40,2.827803635846898
40,0.9256942192059521
40,5.939872884610241
40,25.980803961411034
40,98.98308625507582
40,178.0553485710907
40,121.97730903540358
40,35.0146744355884
40,45.0068359407625
40,69.01060439195335
40,62.01731821342621
40,48.06129569248059
40,50.01695000189474
40,80.02510327164556
40,164.93535938530374
40,159.91866607096836
40,111.98107675578329
40,97.03218668478578
40,72.05909880895071
40,51.016728687783555
40,33.95891142918974
41,13.882654921545562
41,6.874274075036497
41,2.8551720208707883
41,3.9012463137058857
41,24.01261778230163
41,73.96535730158487
41,216.0773935991058
41,140.03796374787538
41,44.05626323438366
41,64.09112796108438
41,71.04912119657688
41,110.10189068609266
41,84.06036220021161
41,74.07882044861921
41,125.07137300645668
41,211.0377514496637
41,173.9672119461444
41,101.05602426527915
41,63.07028943325522
41,47.06951344947
41,43.038451053283175
41,53.0256187585884
42,29.886305479986998
42,23.903356962205095
42,14.950553358412893
42,9.882988504285237
42,3.931284764824424
42,0.8954189230563021
42,1.8993675335377616
42,10.955379566411064
42,30.060979716216593
42,43.07108811678313
42,84.09531722247688
42,114.1352594494533
42,120.09773513870853
42,135.06641459344212
42,120.0675371573013
42,174.24540066134637
42,145.16597183015216
42,137.13083508607195
42,64.08792980897881
42,41.081946489966526
42,40.07932475736134
42,50.93271296788241
42,44.97451786533371
42,31.888899861476325
43,39.08383672086836
43,24.08911875151455
43,20.085915753353703
43,12.087828234313852
43,1.9952769132363681
43,5.089359135858265
43,3.127877362744189
43,11.989938202649583
43,46.96259365171842
43,105.00925870249044
43,112.05651623553571
43,152.1414947917449
43,154.165241992853
43,161.14664269581567
43,162.01472629988228
43,133.8897836974125
43,125.05707166506082
43,94.99942985515648
43,60.97326641998009
43,46.965161237469516
43,50.9797325408781
43,35.89080658293121
43,29.912210570244778
44,10.988166271357485
44,7.025808159995128
44,2.02705569361138
44,1.977053528213117
44,1.9324266592588448
44,3.015893852585326
44,26.035401425212854
44,98.03899670352142
44,256.0552112057797
44,130.03998043455664
44,55.048038010526696
44,53.02773130491585
44,125.91831432130112
44,119.94813822857527
44,90.04731212977045
44,89.96129316525148
44,118.08036079852349
44,243.0450703953951
44,205.02456759405266
44,98.06937475665063
44,70.05634946063599
44,42.93225529898631
44,45.09009623462479
44,20.079704626824906
45,18.976014596039928
45,5.2052630118327885
45,3.062927046798178
45,0.9645838775797915
45,3.9903081981633877
45,29.99441931094304
45,105.03192625107671
45,223.04962668980357
45,110.01845897413304
45,52.04668217273803
45,57.04081844662366
45,71.04721673611508
45,82.05896823809411
45,79.09125322999354
45,85.08861749284031
45,97.97823280119414
45,206.02690703394467
45,212.02321167225898
45,144.96716436247368
45,101.03845478385189
45,66.04761298721404
45,41.136001002713215
45,20.178997564650302
46,14.890994915269012
46,9.010856819629927
46,0.9993716589922101
46,0.9841642258286771
46,4.966758067184273
46,33.00903139410457
46,108.04530400826961
46,230.05711935567967
46,124.02273788901296
46,69.06664820413123
46,66.06017381365498
46,86.10262685216325
46,93.10310009267211
46,82.03887674655762
46,117.18937714146755
46,121.9928175483584
46,255.04140104280816
46,222.04873687615833
46,161.11449579676952
46,118.09501153168618
46,92.08588345075795
46,72.99359504935506
46,32.904514022675045
47,16.879284359774196
47,6.005656875989502
47,5.992188296301627
47,3.9940012578663713
47,3.971575068491682
47,11.980289913288301
47,47.0215096441144
47,126.06920707826522
47,285.09440292819664
47,179.07939616051698
47,88.08892412941067
47,90.07571913729376
47,101.11225580137427
47,123.08950982543764
47,81.07917578076133
47,106.12819732477296
47,146.03876304672457
47,274.05479333206347
47,222.01492507760406
47,175.056026082357
47,139.0522468551581
47,124.0483774766995
47,76.06986492810566
47,44.01035365907302
48,32.04596413088832
48,7.942720490977701
48,6.950204530707786
48,7.922486394299793
48,0.9226400797293302
48,6.894477401923492
48,49.99764467599563
48,116.0597006223506
48,272.11252818217434
48,169.08727395186014
48,95.12142479934283
48,113.03038684870656
48,185.05137516004203
48,176.10318181941113
48,191.11824315031993
48,172.13581701242538
48,232.08340989200138
48,327.11366689603364
48,224.07453397824236
48,162.08008323640757
48,124.11713163718635
48,72.03546651612488
48,107.03597004246613
48,76.96892422385687
49,28.85869047748145
49,30.892597661224
49,16.975821327110257
49,7.040061346497271
49,3.0066378669520546
49,2.982692801276566
49,6.049669086883431
49,21.86295916782887
49,45.017777451869016
49,54.90034354736326
49,106.15671102429052
49,123.17146379531592
49,119.18059179298919
49,155.17788839639348
49,196.31565928392968
49,171.29216059408196
49,120.25843736138329
49,127.12341855125179
49,87.95875750593113
49,59.099188241022574
49,46.881429990037596
49,32.915087727611834
49,44.054475294198824
49,28.93409093842906
50,17.036423780483034
50,16.048998486724287
50,17.0740766455092
50,18.067628058276625
50,1.0048127797447661
50,1.8749830116641457
50,2.1193981933273616
50,24.070758446307927
50,55.06480430127166
50,104.11075946241407
50,161.09768371737357
50,182.12988616170878
50,198.13291718643887
50,212.16393021504672
50,168.19413178680986
50,147.22618270418337
50,146.2635160933288
50,101.17090524295864
50,42.00557246621929
50,41.976102862704906
50,55.9475815351214
50,46.98311417935152
50,53.93778074960386
51,37.03371193738337
51,13.047275230699793
51,4.081770600696119
51,5.039279273793198
51,0.961853354789638
51,2.957079529759869
51,8.018536680463015
51,19.056805566873223
51,63.0531871512113
51,57.02047696317274
51,81.0890610970337
51,89.94190840277525
51,93.07256751526941
51,102.98656995971294
51,116.08148426304702
51,87.09196345644602
51,56.02341982101716
51,79.96857538744415
51,66.08990375236847
51,49.13055434347463
51,28.940058560329405
51,33.85694448180396
51,11.22695202028414
51,2.679956970639447
52,7.0864603583366765
52,39.99587162285791
52,114.04930943912485
52,106.04109816612768
52,44.027554947219606
52,50.07526587624149
52,55.07954840814791
52,55.05950349579672
52,58.04445518204746
52,69.04116732487142
52,86.07830167657336
52,196.02760778475613
52,166.9748255699589
52,118.01838078833896
52,105.03421440398662
52,82.06235338786165
52,77.0609007225511
52,20.795399096601884
53,6.055154726325852
53,4.016243788458644
53,1.0181878368618325
53,1.998454822531749
53,8.006064462253914
53,35.987808581652466
53,96.02613512013495
53,235.06415804842237
53,139.05281726802139
53,51.04042954732515
53,69.03375702957665
53,67.07768073581106
53,87.06410898487489
53,78.02353870940881
53,71.97369325120765
53,94.07560777654051
53,222.037002477219
53,208.9600572021688
53,141.00565933306456
53,109.02293508213013
53,91.05140997705472
53,61.095670740709416
53,39.01554535757077
54,10.962930247648229
54,6.982863264905669
54,3.9387977781800325
54,1.9333789634517062
54,3.9308149388433047
54,57.98487642711859
54,104.00844282275686
54,252.08317249799876
54,137.02777787436935
54,57.07037727288857
54,79.04246554667431
54,95.04985628696744
54,88.09302050715768
54,69.01848802605414
54,63.05279018609733
54,71.04325939028566
54,176.97379943430718
54,137.00058239446753
54,115.00758979427147
54,89.0529515234434
54,83.10879205173002
54,55.037636399662595
54,50.03871987972384
55,8.825485011940678
55,9.896489498103529
55,2.799825509084265
55,1.9028428029665694
55,5.866641069983091
55,11.130442470129726
55,35.010409876821456
55,72.98362720318949
55,113.98525756412359
55,49.07519585834939
55,59.11261636239709
55,115.12273270443681
55,83.02686153303787
55,85.11231754924641
55,55.07450897224801
55,102.08008109159955
55,188.94944164629993
55,156.97567103672225
55,90.04529112177802
55,62.065806087870016
55,63.04625415523343
55,49.99563635197072
55,38.98808091363642
56,27.87380365071331
56,26.894040663448735
56,11.998095965993953
56,7.986222588138972
56,1.905107926538559
56,9.950635713580526
56,6.887003856704387
56,22.007548337382897
56,57.00513633602229
56,74.05897798423915
56,85.10325881606306
56,126.13900983383256
56,160.13234628813615
56,174.0402013544504
56,211.14424323849045
56,165.07296868154265
56,171.1189993170152
56,183.15342845129823
56,137.10860075186696
56,94.00431453101963
56,68.09037872423579
56,68.06926476013734
56,45.90783338572105
56,33.921094398015725
57,34.05731282563937
57,37.08307934185607
57,22.10362263857352
57,11.07180844420819
57,2.0336847905800184
57,2.904773226551103
57,14.02536586933884
57,34.9824866930607
57,59.028951586973946
57,102.98479294427774
57,125.02004068155844
57,193.10682120058965
57,259.1224788470358
57,282.11070592038385
57,261.1029455388527
57,268.1115434018857
57,187.1756301849298
57,126.95642926972273
57,102.0419151407654
57,81.05422182478209
57,69.0202027858436
57,69.07817435542815
57,58.99078238137257
58,30.0296531235843
58,8.189289736205746
58,1.0149997715333978
58,5.1659343760178205
58,28.05222102265551
58,92.0564490702481
58,255.0800925990846
58,142.07328299122668
58,92.05258572637733
58,87.06519176483147
58,36.06719415512061
58,32.07945910093085
58,24.95628133504063
58,35.06046867201492
58,42.06874861152664
58,79.05981437405384
58,131.0189129208312
58,80.0532239231755
58,45.06318483073679
58,80.09092034155087
58,76.07642392731657
58,45.10184572155241
59,7.0867755866117905
59,3.013033184230135
59,3.9977609356329182
59,1.9310323719923879
59,0.8645444904146327
59,1.894757981732115
59,46.04735466187329
59,107.05281657829416
59,214.06904834293118
59,124.0532463307772
59,68.03254250420513
59,56.09341404796933
59,86.0389241600376
59,78.06077961973217
59,78.97590892036702
59,64.09288880970607
59,102.08896989738986
59,242.0417492948826
59,224.03601580016442
59,119.02864846250588
59,88.06532064552694
59,63.02088517857979
59,47.01962592431067
59,24.984140926523587
60,7.995769035098787
60,3.9490612815192696
60,1.9929903075827353
60,3.9037069778790907
60,0.9044048526882233
60,4.8970552286818485
60,40.02683409465672
60,110.06227125714521
60,256.08718810623316
60,148.06358030686937
60,76.07345560140861
60,73.07166711809556
60,81.9887661178941
60,125.05646794078488
60,96.00501808186986
60,110.07305170678005
60,139.00081140704003
60,268.06847294771177
60,201.0229185932315
60,149.9891631242262
60,95.10385192735708
60,71.07895675268007
60,48.00894164155603
60,22.042949736095423
61,13.015136059006512
